Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt          Score          Error  Units
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100    POPULATE  sample  470158      53104.140 ±      144.596  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100    CONTAINS  sample  537395         48.340 ±        1.858  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100        COPY  sample  216974     115217.538 ±      227.272  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505     100     ITERATE  sample  409881      60994.996 ±       66.703  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505    1000    POPULATE  sample   47827     523323.794 ±     2467.037  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505    1000    CONTAINS  sample  521530         46.687 ±        1.923  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505    1000        COPY  sample    5797    4316966.376 ±    13877.476  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505    1000     ITERATE  sample    6630    3774680.847 ±    12457.167  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505   10000    POPULATE  sample    3827    6543493.786 ±    84332.327  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505   10000    CONTAINS  sample  693163         73.754 ±        1.530  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505   10000        COPY  sample      30  923201262.933 ± 11965192.532  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  STRING_UNIFORM                    100  467505   10000     ITERATE  sample      30  937846374.400 ± 17500741.880  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  STRING_UNIFORM                    100  467505     100    POPULATE  sample  525550       1551.349 ±       31.777  ns/op
